Vehicle_ID,Fuel_Remaining_L,Ethanol_Blend,Speed_kmph,RPM,Temperature_C,AC,Traffic_Level,Vehicle_Load_kg,Acceleration,Driving_Time_hr,Distance_Travelled_km,Fuel_Consumed_L,Road_City,Road_Highway,Road_Rural
CAR065,10.66,10,71.4,1986.0,23.4,0,1,86.1,0.9,1.45,98.82,10.127,1,0,0
CAR026,10.33,20,47.2,1994.0,33.3,0,2,351.3,0.7,3.94,158.58,9.8135,1,0,0
CAR092,9.41,20,23.9,2275.0,15.5,0,0,351.6,0.39,3.56,76.55,8.939499999999999,1,0,0
CAR137,37.07,20,66.6,2199.0,40.8,0,1,138.8,0.21,3.57,206.96,28.849,0,1,0
CAR186,32.84,0,104.0,1869.0,36.6,0,2,405.2,0.07,0.44,45.54,5.078,1,0,0
CAR187,8.69,20,57.4,1724.0,20.8,0,1,369.9,0.4,3.28,160.56,8.2555,0,0,1
CAR032,6.35,20,66.8,1799.0,23.8,0,2,320.6,0.77,0.73,48.29,6.0325,0,0,1
CAR085,33.89,10,18.0,2580.0,28.6,0,0,378.8,0.58,4.26,76.24,10.26,1,0,0
CAR090,13.16,10,49.3,1386.0,24.6,1,0,400.3,0.2,0.39,19.42,1.824,0,1,0
CAR012,5.07,20,33.1,2288.0,24.5,1,1,229.0,0.54,3.93,120.13,4.8165,1,0,0
CAR198,31.86,10,59.6,2161.0,46.2,0,2,293.9,0.81,0.99,57.05,9.629,0,0,1
CAR152,20.05,10,32.5,839.0,31.9,1,2,130.1,0.8,4.31,140.45,19.0475,1,0,0
CAR199,3.17,20,17.0,1849.0,20.2,1,1,445.6,0.29,1.09,18.62,2.997,1,0,0
CAR177,30.07,0,180.0,2220.0,40.7,1,1,436.5,0.42,3.04,187.86,20.65,0,1,0
CAR017,38.08,20,73.1,700.0,25.5,1,2,178.9,0.54,2.13,137.33,23.603,1,0,0
CAR098,18.26,10,63.1,3025.0,28.9,0,2,151.9,0.24,1.32,80.91,9.635,0,1,0
CAR026,8.68,0,54.5,2899.0,30.2,1,1,131.6,0.27,0.87,40.78,3.433,1,0,0
CAR120,39.91,0,44.2,1929.0,12.2,1,0,180.4,0.54,2.81,106.88,7.764,0,1,0
CAR128,26.73,85,58.0,1326.0,21.1,1,2,325.0,0.55,4.46,241.46,25.3935,0,1,0
CAR006,30.35,10,58.4,2208.0,33.4,1,1,424.0,0.18,2.6,146.09,16.059,0,1,0
CAR131,4.64,20,47.8,2208.0,28.2,0,2,147.2,0.15,0.6,27.98,4.316,1,0,0
CAR148,13.58,10,52.2,2208.0,42.3,0,2,370.8,0.73,3.7,198.6,12.901,0,1,0
CAR012,5.61,10,64.0,1409.0,28.0,1,2,191.0,0.79,2.39,160.48,5.3295,1,0,0
CAR130,44.6,20,33.6,1730.0,34.0,1,1,326.1,0.16,3.5,120.09,18.46,1,0,0
CAR024,9.09,10,55.9,1943.0,33.1,1,0,239.4,0.88,2.97,152.18,8.635499999999999,1,0,0
CAR099,31.38,20,64.1,2024.0,14.5,1,2,259.3,0.35,4.2,236.23,29.811,1,0,0
CAR010,6.15,0,57.8,2061.0,24.3,0,0,390.1,0.54,0.31,15.44,1.407,1,0,0
CAR106,6.02,10,36.6,1527.0,31.1,0,2,93.0,0.79,3.12,100.44,5.718999999999999,0,1,0
CAR060,37.92,20,54.8,2230.0,24.1,1,0,79.7,0.84,1.77,94.54,12.984,0,1,0
CAR015,37.83,0,180.0,1742.0,27.85,0,0,311.0,0.86,3.05,190.91,16.584,0,0,1
CAR120,20.2,0,43.4,1994.0,31.0,1,0,269.7,0.82,3.36,143.97,13.404,0,1,0
CAR197,32.02,0,48.7,1559.0,30.6,0,2,172.2,0.42,3.49,148.25,15.885,0,0,1
CAR197,9.48,20,62.9,2332.0,19.3,1,1,395.6,0.52,2.04,127.28,9.006,0,1,0
CAR122,7.04,85,58.6,1767.0,23.5,1,1,102.0,0.83,4.37,250.51,6.688,1,0,0
CAR029,37.79,20,55.2,2214.0,32.2,0,2,83.5,0.22,3.71,185.53,25.86,0,1,0
CAR046,25.87,10,58.6,3529.0,40.4,0,2,142.6,0.79,0.51,25.93,3.894,0,1,0
CAR136,23.22,10,67.9,1652.0,29.9,0,0,255.1,0.46,4.13,241.02,22.059,1,0,0
CAR107,5.42,85,50.0,2432.0,20.8,1,2,442.5,0.72,1.97,109.02,5.149,1,0,0
CAR160,12.91,20,72.4,1377.0,31.1,1,1,401.1,0.89,1.97,144.06,12.2645,1,0,0
CAR134,20.29,10,69.5,2632.0,17.9,0,2,301.8,0.33,4.09,267.45,19.2755,1,0,0
CAR172,14.0,20,58.7,2147.0,27.85,1,0,259.3,0.82,3.42,187.42,13.3,1,0,0
CAR147,28.5,85,40.8,2155.0,28.0,0,1,171.7,0.8,0.34,12.64,4.216,0,0,1
CAR111,3.23,0,48.0,2208.0,30.8,0,1,266.1,0.82,0.82,35.06,3.0685,0,1,0
CAR146,23.77,0,86.3,2355.0,34.5,0,1,105.9,0.18,3.87,346.44,22.5815,1,0,0
CAR004,36.68,20,43.3,1991.0,28.6,0,0,125.8,0.59,4.26,180.82,24.291,0,0,1
CAR029,38.86,10,47.1,3111.0,34.3,1,0,170.4,0.41,0.49,23.97,2.631,1,0,0
CAR169,22.34,20,75.3,1988.0,16.9,1,0,418.4,0.32,1.34,91.21,12.242,0,1,0
CAR142,36.97,20,55.8,1524.0,28.3,1,2,289.4,0.21,1.32,63.87,10.155,0,0,1
CAR123,5.86,10,67.5,2363.0,34.1,0,0,362.9,0.34,1.09,65.67,5.567,1,0,0
CAR015,28.03,85,13.9,2472.0,28.3,1,2,205.3,0.75,2.46,29.89,10.593,0,1,0
CAR120,34.36,20,76.9,2144.0,28.4,0,1,449.3,0.64,3.16,238.31,32.642,1,0,0
CAR153,25.0,20,54.2,3017.0,24.2,0,2,262.6,0.42,0.54,26.48,4.537,1,0,0
CAR148,42.09,10,37.7,2305.0,29.7,1,1,229.6,0.43,3.73,137.67,17.805,0,0,1
CAR155,10.62,20,62.4,2059.0,22.0,0,1,349.4,0.35,2.21,125.5,10.089,1,0,0
CAR198,6.82,20,77.5,2836.0,27.6,1,1,435.7,0.51,3.67,257.07,6.479,0,1,0
CAR126,39.13,85,95.0,3820.0,20.6,1,2,273.8,0.53,2.23,185.05,35.01175,1,0,0
CAR025,39.2,10,64.2,2441.0,15.1,0,1,303.4,0.46,4.13,240.95,30.254,0,0,1
CAR130,8.09,10,28.7,2471.0,23.8,0,2,441.9,0.79,1.5,40.7,6.262,1,0,0
CAR198,33.25,20,60.8,1825.0,39.6,1,1,379.7,0.88,1.27,67.53,11.553,0,1,0
CAR124,4.63,0,20.0,1926.0,25.3,0,2,343.7,0.71,3.91,70.3,4.398499999999999,0,0,1
CAR199,43.75,10,80.9,2399.0,32.4,0,1,120.4,0.15,1.0,79.61,7.305,0,1,0
CAR029,23.19,10,180.0,2316.0,33.2,1,2,165.1,0.08,2.23,107.62,14.156,0,0,1
CAR061,10.74,20,56.1,1382.0,27.2,1,0,76.3,0.42,3.43,177.24,10.203,0,0,1
CAR090,28.98,20,40.5,1816.0,22.0,1,1,399.1,0.3,2.62,104.71,17.555,1,0,0
CAR078,33.2,10,52.1,1373.0,33.5,1,2,401.1,0.3,1.44,70.68,10.28,1,0,0
CAR067,2.75,85,44.1,2734.0,42.8,1,1,386.8,0.84,0.89,36.94,2.6125,0,1,0
CAR093,36.72,20,65.8,962.0,18.3,1,0,351.7,0.08,1.39,91.17,12.019,1,0,0
CAR094,4.14,20,39.7,783.0,27.85,0,0,448.0,0.27,1.16,42.91,3.933,0,1,0
CAR173,18.41,0,58.9,1897.0,28.5,1,2,261.0,0.59,3.93,204.46,17.4895,0,0,1
CAR116,19.88,20,56.5,3239.0,44.6,0,0,194.8,0.1,3.57,204.58,18.886,0,0,1
CAR004,23.01,10,46.6,1900.0,40.2,0,0,214.2,0.41,4.2,182.03,20.814,0,1,0
CAR019,11.49,20,45.6,1662.0,30.9,1,0,97.2,0.49,3.9,182.91,10.9155,0,1,0
CAR017,23.96,10,52.4,2412.0,28.9,1,1,210.1,0.39,2.8,135.7,14.693,0,1,0
CAR027,12.73,20,36.5,1375.0,27.5,0,1,87.9,0.25,0.35,11.55,1.643,1,0,0
CAR007,2.43,0,69.9,2546.0,30.6,0,0,341.1,0.76,1.3,78.39,2.3085,1,0,0
CAR058,30.45,20,83.1,2538.0,18.2,1,1,301.6,0.39,3.05,252.99,28.9275,0,1,0
CAR012,28.95,0,29.4,2994.0,16.6,1,2,110.5,0.61,2.82,75.18,9.835,1,0,0
CAR155,17.32,20,51.5,2262.0,35.9,0,2,332.9,0.07,1.53,70.11,11.437,1,0,0
CAR097,7.3,10,28.0,1580.0,36.4,0,1,232.9,0.61,1.75,47.39,5.082,0,1,0
CAR080,37.36,0,22.2,2376.0,33.1,1,1,76.8,0.27,1.55,33.34,3.56,1,0,0
CAR178,38.37,0,74.6,2288.0,12.0,0,0,236.1,0.52,2.03,130.65,10.669,0,1,0
CAR026,38.0,10,64.3,1313.0,20.2,1,2,293.4,0.57,1.58,87.5,11.458,0,1,0
CAR104,15.68,10,5.0,2308.0,28.2,1,2,75.5,0.39,1.87,9.7,1.143,0,1,0
CAR155,17.91,20,53.5,1853.0,29.9,1,0,259.3,0.25,1.94,104.83,14.875,1,0,0
CAR119,2.81,10,60.0,3323.0,26.5,1,1,402.4,0.13,1.97,107.44,2.6695,1,0,0
CAR086,10.57,20,73.3,3385.0,32.5,0,2,289.6,0.85,3.83,255.15,10.0415,0,1,0
CAR045,31.74,20,28.2,2507.0,13.1,0,2,110.2,0.75,3.72,107.48,18.532,1,0,0
CAR032,22.92,10,50.5,2477.0,26.9,0,1,405.6,0.8,1.45,69.84,9.267,0,0,1
CAR047,14.13,20,52.2,1261.0,20.3,0,0,279.2,0.57,3.16,152.57,13.4235,1,0,0
CAR015,7.21,10,55.5,1461.0,32.5,1,1,290.4,0.21,2.77,138.04,6.8495,0,1,0
CAR146,26.23,20,66.7,6428.5556115394365,27.85,0,1,107.5,0.19,0.59,40.52,6.126,1,0,0
CAR157,11.41,10,47.6,2391.0,31.4,1,2,361.6,0.79,1.31,59.06,9.796,1,0,0
CAR151,23.84,20,50.0,1736.0,15.7,1,0,331.9,0.11,2.09,73.33,10.111,1,0,0
CAR068,28.16,20,180.0,1909.0,9.1,1,0,165.1,0.47,0.86,48.96,7.378,1,0,0
CAR127,4.95,20,5.0,2097.0,18.9,0,2,161.2,0.48,0.33,1.46,0.229,0,1,0
CAR144,30.93,20,84.9,2813.0,29.8,1,0,354.9,0.52,4.38,366.75,29.3835,0,1,0
CAR112,29.27,10,66.6,1347.0,26.5,1,2,306.1,0.67,2.06,119.84,17.735,1,0,0
CAR132,20.02,10,62.2,1070.0,29.0,1,1,338.3,0.32,0.68,39.17,5.232,1,0,0
CAR129,6.59,85,28.4,3125.0,33.0,1,1,169.3,0.09,2.09,59.72,6.2605,1,0,0
CAR180,28.38,10,31.2,2208.0,41.3,1,0,234.3,0.64,0.65,17.83,2.711,1,0,0
CAR153,11.01,10,99.5,1591.0,42.2,1,0,130.5,0.6,0.21,18.17,2.59,1,0,0
CAR057,16.66,20,11.9,2091.0,19.7,0,1,240.1,0.67,2.46,25.37,4.059,0,0,1
CAR185,2.81,0,36.6,2536.0,30.6,0,2,334.9,0.12,3.8,140.37,2.6695,1,0,0
CAR003,3.92,20,59.7,2332.0,30.7,1,1,302.2,0.49,4.3,220.4,3.724,1,0,0
CAR185,12.09,0,180.0,2134.0,44.9,1,2,275.6,0.6,4.46,198.7,11.4855,1,0,0
CAR099,15.05,20,33.1,2529.0,21.5,1,2,306.2,0.71,1.31,42.59,7.13,0,1,0
CAR130,19.47,20,73.3,2026.0,34.2,0,0,264.8,0.22,4.26,302.26,18.4965,0,0,1
CAR026,20.18,10,28.8,3110.0,41.9,1,1,193.1,0.77,3.59,92.21,16.105,1,0,0
CAR156,17.11,10,38.6,1766.0,24.3,0,1,259.3,0.7,1.34,48.27,6.747,1,0,0
CAR009,32.74,85,11.7,2017.0,31.5,1,1,158.1,0.65,1.12,12.13,4.276,1,0,0
CAR012,27.86,85,72.8,2511.0,27.5,1,1,294.2,0.34,0.43,32.16,10.832,0,1,0
CAR065,10.78,20,48.1,1979.0,16.6,1,1,258.8,0.83,2.3,95.13,10.241,0,0,1
CAR127,43.51,10,7.7,2993.0,35.9,1,0,442.5,0.72,1.14,9.09,1.04,0,1,0
CAR169,28.57,10,53.1,1580.0,22.1,0,2,209.4,0.48,1.66,78.73,10.24,1,0,0
CAR182,22.74,20,83.5,2208.0,23.6,1,2,114.4,0.24,2.61,205.66,21.603,1,0,0
CAR139,35.3,10,6.5,2894.0,17.0,1,0,215.7,0.23,1.54,8.75,0.963,0,0,1
CAR169,30.37,20,15.1,1044.0,40.5,0,1,324.6,0.21,1.86,24.91,3.58,1,0,0
CAR106,24.03,20,83.3,1647.0,17.4,1,2,299.4,0.06,1.03,87.0,14.346,0,0,1
CAR057,42.76,0,60.5,2153.0,30.3,0,0,182.0,0.27,0.88,49.62,3.658,1,0,0
CAR132,16.63,10,54.2,3665.0,29.6,1,2,264.1,0.4,1.27,59.05,7.919,0,1,0
CAR002,29.67,85,22.9,1912.0,26.0,0,2,385.7,0.76,0.65,13.36,4.882,1,0,0
CAR152,3.36,20,49.2,1989.0,26.4,0,2,113.4,0.3,3.12,153.19,3.192,0,0,1
CAR083,32.09,20,35.3,2098.0,30.1,1,2,274.6,0.27,2.93,104.92,16.62,0,1,0
CAR134,15.05,10,36.3,1288.0,17.5,1,1,428.5,0.83,0.3,10.3,1.41,0,0,1
CAR118,2.61,10,43.1,2236.0,28.1,0,2,428.8,0.7,3.34,132.56,2.4795,1,0,0
CAR051,6.13,10,51.9,2208.0,28.8,1,1,423.2,0.41,2.9,147.59,5.823499999999999,0,0,1
CAR111,3.96,20,42.9,1232.0,27.0,1,1,183.4,0.79,4.02,146.78,3.762,1,0,0
CAR172,24.94,10,52.9,1118.0,16.4,0,1,285.4,0.7,1.28,69.09,7.758,0,1,0
CAR063,11.42,0,53.6,2388.0,24.3,1,2,309.3,0.68,3.78,187.1,10.849,1,0,0
CAR177,27.25,10,44.0,1675.0,29.1,1,1,125.8,0.57,3.51,153.9,19.691,0,0,1
CAR025,6.81,20,27.9,1967.0,33.0,1,0,442.2,0.25,3.62,99.79,6.469499999999999,0,0,1
CAR021,31.05,0,30.4,1690.0,42.6,1,1,226.5,0.71,0.89,24.29,3.059,1,0,0
CAR059,30.8,10,36.6,2440.0,23.0,1,1,130.6,0.86,0.52,18.06,2.277,0,1,0
CAR131,3.26,20,30.8,1698.0,32.9,0,1,177.4,0.53,1.82,50.95,3.0969999999999995,1,0,0
CAR097,15.13,20,11.5,1617.0,32.9,0,2,146.8,0.31,2.37,26.9,4.348,1,0,0
CAR110,29.03,0,65.8,1958.0,27.3,0,0,231.7,0.71,2.74,159.45,13.659,1,0,0
CAR035,16.99,10,37.4,2208.0,21.6,1,0,146.8,0.52,4.22,157.01,16.1405,1,0,0
CAR188,23.16,20,67.3,1701.0,37.0,0,0,102.3,0.78,1.08,62.01,9.558,1,0,0
CAR163,21.29,20,50.8,2766.0,36.3,1,2,89.3,0.11,2.7,116.98,20.2255,1,0,0
CAR188,28.9,10,70.9,2773.0,21.3,1,2,217.1,0.13,4.34,262.88,27.455,1,0,0
CAR128,41.82,10,42.5,2552.0,27.3,0,0,91.4,0.2,4.43,194.98,19.383,0,0,1
CAR012,8.48,20,11.4,2033.0,26.0,1,2,364.5,0.64,1.04,11.51,1.892,0,1,0
CAR075,35.89,85,53.8,1537.0,27.9,1,0,422.4,0.51,1.48,83.03,28.223,1,0,0
CAR063,20.78,10,34.9,2401.0,10.8,1,1,356.9,0.88,1.2,38.85,6.577,1,0,0
CAR125,18.2,20,89.7,2073.0,32.9,1,1,394.9,0.42,1.9,175.37,17.29,1,0,0
CAR006,39.51,20,65.7,2208.0,29.8,1,1,259.3,0.57,3.54,242.25,35.01175,1,0,0
CAR057,13.43,20,24.9,865.0,24.5,0,0,419.5,0.54,2.39,52.35,7.496,0,1,0
CAR153,27.79,10,37.2,2208.0,29.7,1,2,291.9,0.41,0.75,24.43,3.51,0,0,1
CAR169,8.09,10,76.5,2798.0,19.2,1,2,270.4,0.18,2.58,204.36,7.685499999999999,0,0,1
CAR103,26.27,85,89.3,2463.0,43.0,0,0,259.3,0.63,2.03,182.14,24.9565,0,1,0
CAR095,40.65,0,56.3,2648.0,17.1,0,2,305.0,0.29,0.85,41.58,3.567,0,1,0
CAR163,44.38,20,65.1,2356.0,25.1,1,2,259.3,0.87,0.4,23.61,3.868,0,1,0
CAR186,18.98,85,52.9,2290.0,32.2,0,1,141.4,0.38,2.58,122.16,18.031,0,1,0
CAR149,15.41,20,24.2,2805.0,30.3,0,0,362.8,0.51,1.91,40.74,6.497,1,0,0
CAR025,21.39,20,49.6,1618.0,45.9,1,1,329.3,0.48,1.92,81.13,15.367,1,0,0
CAR069,34.21,20,40.1,2662.0,33.1,1,0,336.3,0.42,3.92,135.38,20.036,0,0,1
CAR016,32.91,0,64.5,1300.0,35.3,1,1,187.0,0.88,0.39,22.31,2.57,1,0,0
CAR034,12.94,20,80.5,2029.0,22.2,0,1,300.2,0.39,0.32,25.36,4.191,1,0,0
CAR141,33.84,20,57.6,2117.0,27.8,0,0,259.3,0.57,3.98,236.98,32.148,1,0,0
CAR151,37.33,10,27.0,1839.0,24.5,1,2,172.9,0.75,2.37,58.21,9.052,1,0,0
CAR003,10.1,20,6.6,2667.0,35.2,1,2,184.5,0.78,3.43,22.47,4.241,1,0,0
CAR176,23.88,20,27.9,2929.0,32.1,0,0,93.8,0.22,4.28,105.63,12.896,0,1,0
CAR160,14.49,20,61.5,1757.0,37.7,1,0,400.7,0.31,1.14,68.59,10.423,0,0,1
CAR181,15.39,10,53.3,2081.0,19.1,1,1,421.7,0.11,0.68,32.05,3.841,1,0,0
CAR180,24.27,20,40.0,1986.0,37.6,1,1,448.9,0.51,4.27,167.03,23.0565,0,1,0
CAR076,40.57,20,49.9,2468.0,37.1,0,2,361.6,0.2,4.04,197.54,27.655,0,1,0
CAR143,41.82,10,40.9,2785.0,25.7,1,1,288.8,0.71,0.9,33.63,5.349,1,0,0
CAR131,9.38,20,22.7,1106.0,30.9,0,2,272.7,0.82,4.15,80.41,8.911,1,0,0
CAR113,6.38,20,64.8,2171.0,41.6,1,0,420.0,0.72,1.06,70.43,6.061,1,0,0
CAR134,14.71,20,55.4,1843.0,26.1,1,1,193.6,0.33,3.08,150.08,13.9745,0,1,0
CAR011,11.38,20,32.6,1396.0,31.1,1,2,74.2,0.68,2.23,62.92,10.811,1,0,0
CAR046,18.07,20,41.5,2032.0,29.9,0,1,78.1,0.8,2.54,90.3,14.492,1,0,0
CAR180,10.32,85,74.2,3170.0,39.8,1,1,263.5,0.69,2.41,167.56,9.804,1,0,0
CAR044,20.69,85,88.4,2474.0,27.5,1,1,421.2,0.59,3.99,324.38,19.6555,0,0,1
CAR086,39.63,10,70.5,2580.0,31.3,0,2,123.0,0.3,2.84,197.17,25.795,1,0,0
CAR058,38.58,10,52.3,2477.0,26.7,1,0,324.9,0.51,2.95,156.2,19.975,1,0,0
CAR038,23.72,20,52.7,1954.0,48.0,1,1,204.7,0.71,2.96,140.71,22.534,0,1,0
CAR146,29.71,20,53.9,2207.0,19.5,0,1,124.4,0.61,2.01,105.74,17.114,1,0,0
CAR134,34.44,20,55.9,1601.0,29.4,1,0,98.6,0.27,0.45,24.86,3.749,1,0,0
CAR081,36.01,20,57.6,2386.0,27.2,0,2,344.7,0.32,0.26,14.61,2.373,0,0,1
CAR179,43.22,20,72.9,2696.0,32.3,0,0,97.0,0.62,3.86,240.96,31.636,0,1,0
CAR014,22.15,0,66.8,1848.0,25.7,0,0,379.1,0.36,2.81,186.25,13.227,0,1,0
CAR196,20.76,20,14.9,1846.0,11.4,1,1,449.2,0.7,0.43,6.27,1.104,1,0,0
CAR031,15.08,10,25.3,1536.0,35.7,1,0,275.6,0.32,1.51,38.02,4.524,1,0,0
CAR139,22.05,20,53.2,1453.0,6.6,0,1,222.7,0.59,2.6,144.62,19.288,0,0,1
CAR065,2.85,85,20.5,2301.0,16.8,0,1,243.4,0.43,4.11,72.37,2.7075,0,1,0
CAR186,26.74,0,54.5,2632.0,37.5,0,0,269.6,0.37,4.29,204.83,20.492,1,0,0
CAR141,4.53,20,67.0,2194.0,14.3,0,1,408.7,0.9,3.65,218.16,4.3035,0,1,0
CAR125,28.22,10,87.1,2209.0,43.4,1,1,75.5,0.27,3.36,281.94,26.809,1,0,0
CAR113,16.78,20,70.1,2114.0,22.1,1,2,447.3,0.24,1.86,127.08,15.941,0,1,0
CAR040,26.26,10,48.5,2109.0,19.6,0,0,313.6,0.4,1.59,80.94,9.184,1,0,0
CAR051,31.74,20,36.0,2391.0,26.4,0,0,410.3,0.36,3.94,128.66,17.654,0,0,1
CAR017,20.61,20,43.6,1634.0,34.0,1,0,119.0,0.64,2.76,112.8,18.846,1,0,0
CAR113,28.04,20,49.5,1825.0,17.2,0,1,203.7,0.13,2.08,88.75,10.947,0,1,0
CAR060,37.62,0,46.2,2736.0,34.1,1,2,217.2,0.53,2.92,138.42,13.968,0,0,1
CAR061,27.6,20,18.3,2179.0,31.2,0,2,229.9,0.19,1.68,27.05,4.366,1,0,0
CAR078,21.86,20,32.8,2412.0,23.9,1,2,193.5,0.12,0.86,24.62,3.718,0,1,0
CAR023,16.49,20,35.0,1741.0,35.8,1,2,287.4,0.89,1.89,62.42,12.312,1,0,0
CAR047,20.34,10,62.6,2321.0,31.1,1,0,375.3,0.61,1.85,111.24,13.58,1,0,0
CAR182,40.2,10,38.9,1923.0,40.9,1,1,289.9,0.57,4.34,167.4,24.099,1,0,0
CAR170,12.85,20,49.7,3049.0,21.1,0,0,328.7,0.2,2.02,101.0,12.2075,1,0,0
CAR078,25.69,0,33.0,2894.0,28.6,0,2,70.8,0.64,0.59,19.71,2.01,0,0,1
CAR015,38.73,0,63.8,2386.0,17.1,1,0,293.3,0.1,1.32,88.01,5.862,0,1,0
CAR046,13.08,85,58.8,2434.0,11.8,1,2,415.1,0.57,3.86,195.57,12.426,1,0,0
CAR171,13.16,10,33.6,2507.0,20.5,1,0,275.4,0.64,0.77,25.3,3.471,1,0,0
CAR102,31.83,10,66.1,2485.0,19.4,1,0,273.7,0.34,3.29,201.49,24.587,0,0,1
CAR058,25.17,10,25.9,2369.0,25.7,0,2,226.6,0.17,2.71,64.9,7.98,1,0,0
CAR199,39.09,20,27.4,1555.0,12.7,1,2,259.3,0.48,1.9,50.85,7.826,0,1,0
CAR017,31.84,20,47.4,1994.0,20.8,0,0,131.5,0.58,2.76,126.76,18.925,1,0,0
CAR047,25.39,20,46.1,2195.0,33.9,1,1,442.1,0.06,1.41,56.21,7.448,0,1,0
CAR031,14.25,20,45.9,2347.0,29.3,0,2,192.1,0.27,4.3,170.78,13.5375,1,0,0
CAR100,26.87,20,35.5,2673.0,14.4,0,0,301.7,0.72,2.61,90.76,12.937,0,1,0
CAR023,36.1,0,20.0,1705.0,24.1,1,1,83.2,0.51,2.33,45.29,3.573,0,1,0
CAR137,37.51,10,55.8,2135.0,38.7,0,1,259.3,0.61,4.34,225.67,32.656,1,0,0
CAR012,31.86,85,5.0,2349.0,19.8,0,0,217.4,0.25,2.3,10.85,3.586,1,0,0
CAR115,18.51,20,38.6,3303.0,16.7,1,0,391.1,0.41,1.77,58.55,8.818,0,0,1
CAR045,38.91,10,82.0,1658.0,21.2,1,1,216.3,0.41,2.88,243.87,30.663,1,0,0
CAR119,24.74,20,70.5,1228.0,34.5,1,1,74.9,0.13,2.88,198.12,23.503,1,0,0
CAR094,3.91,20,43.7,3050.0,34.3,1,1,199.5,0.27,3.19,126.25,3.7145,1,0,0
CAR082,4.37,20,52.6,2853.0,29.1,1,0,160.7,0.74,3.85,177.51,4.1515,1,0,0
CAR081,40.02,20,69.4,2029.0,10.2,0,2,228.8,0.81,4.05,243.39,35.01175,1,0,0
CAR018,39.18,10,41.4,2608.0,23.1,1,1,392.9,0.57,3.43,144.87,18.733,0,1,0
CAR115,17.01,85,54.0,3025.0,32.8,1,1,110.2,0.83,2.61,130.52,16.1595,1,0,0
CAR112,29.01,10,23.5,2515.0,20.6,1,2,351.4,0.07,0.53,12.34,1.624,0,0,1
CAR121,15.35,20,40.6,1900.0,41.5,1,0,433.9,0.14,3.07,119.69,14.5825,1,0,0
CAR117,16.23,0,37.3,2851.0,29.6,1,0,289.7,0.48,1.79,65.27,5.067,0,1,0
CAR150,21.37,85,11.3,2872.0,24.3,0,2,376.3,0.4,2.04,19.76,6.666,0,1,0
CAR109,8.55,20,48.0,2425.0,15.5,0,1,191.7,0.76,3.99,196.85,8.1225,0,0,1
CAR161,24.0,20,66.4,1048.0,12.0,1,1,413.7,0.78,3.95,245.27,22.8,0,1,0
CAR141,35.09,20,102.3,2268.0,11.0,1,1,444.2,0.74,2.24,223.87,33.3355,1,0,0
CAR014,27.83,20,81.6,1854.0,29.0,1,1,321.6,0.55,1.04,85.32,12.158,0,1,0
CAR121,42.85,10,61.8,3245.0,21.2,1,2,399.6,0.78,1.88,108.88,17.896,1,0,0
CAR165,22.12,10,47.3,1959.0,25.9,1,0,140.3,0.31,2.14,98.73,8.924,0,1,0
CAR065,19.89,20,38.3,1951.0,29.2,1,0,274.0,0.56,1.64,65.21,11.271,1,0,0
CAR018,33.08,10,42.4,3267.0,35.6,1,0,350.6,0.34,2.43,89.65,10.766,1,0,0
CAR199,5.39,85,40.3,4041.0,29.0,0,2,103.3,0.56,0.91,31.34,5.1205,0,1,0
CAR137,35.87,20,27.1,2106.0,23.5,1,2,259.3,0.68,1.8,44.02,7.884,1,0,0
CAR162,22.04,20,47.4,2208.0,33.1,0,0,412.0,0.79,1.67,72.16,10.252,0,0,1
CAR088,11.45,20,72.8,2928.0,15.4,1,0,397.7,0.54,0.98,68.31,10.8775,1,0,0
CAR146,22.08,20,51.0,2179.0,20.1,1,0,259.3,0.88,0.71,37.92,6.786,1,0,0
CAR186,19.46,0,43.1,2019.0,28.3,0,0,432.3,0.08,3.09,119.45,8.088,1,0,0
CAR191,18.19,20,39.0,7000.0,25.1,0,2,274.2,0.49,1.31,47.43,8.509,1,0,0
CAR171,16.24,10,91.5,1352.0,17.6,0,0,100.8,0.58,3.94,357.35,15.427999999999995,1,0,0
CAR159,4.99,20,44.8,2200.0,25.0,1,1,426.8,0.39,3.44,159.62,4.7405,1,0,0
CAR068,32.22,20,55.8,2117.0,38.3,0,1,412.5,0.78,3.49,187.23,29.641,0,1,0
CAR160,39.72,0,27.0,1885.0,27.7,1,0,370.6,0.45,2.78,67.4,6.051,0,0,1
CAR062,38.06,10,60.2,2633.0,36.4,1,1,282.9,0.08,2.55,158.27,20.655,1,0,0
CAR101,10.79,10,44.6,1778.0,31.8,1,0,266.2,0.45,3.24,139.9,10.2505,0,0,1
CAR179,3.0,10,47.8,1579.0,9.4,1,2,392.7,0.45,1.68,83.19,2.85,1,0,0
CAR101,5.39,0,12.2,700.0,16.4,1,2,282.2,0.13,3.15,36.84,3.381,0,0,1
CAR124,23.7,20,37.1,2609.0,33.4,1,1,92.6,0.78,0.47,16.25,2.821,1,0,0
CAR048,4.35,10,38.4,3232.0,28.3,1,0,128.9,0.47,4.38,148.02,4.132499999999999,1,0,0
CAR089,4.47,0,56.1,3387.0,27.0,1,2,417.4,0.34,1.16,61.28,4.246499999999999,0,0,1
CAR102,9.02,20,49.6,2152.0,22.2,1,0,370.0,0.82,1.98,89.43,8.568999999999999,1,0,0
CAR198,35.85,10,99.7,2208.0,30.1,1,2,165.3,0.19,0.64,62.39,9.184,1,0,0
